sdtname,object-id,st-area(shape),district,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,total-rail-length,rail-count,total-road-length,health-centres-count,stname,dtname,st-area-sh,st-length-,remarks,dist-lgd,state-lgd,subdt-lgd,ac-no,st-length(shape),elevation-mean,slope-mean,stcode11,dtcode11,sub-district-code,urban-hhd,urban-electricity,urban-tele,urban-hhd-pipe,urban-no-sanitation,rural-hhd,total-hhd,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd.1,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score
Maharajganj,09-187-00947,1381506980.0896623,Maharajganj,2025_11,0.0,0.0,0.0,0.02,0.01,989.0,5.69,0.0,0.0,0.0,0.0,0.93,106906.0,149595.0,1549148.0,1011,13807.0,4.0,295881.0,147.0,UTTAR PRADESH,Maharajganj,0.0,0.0,0.0,164.0,9.0,947.0,319.0,288930.82814822695,88.0,63.71778402277464,9.0,187.0,947.0,3070.290978473166,61405.81956946332,9210.872935419498,575.0655002680239,193.42833164380943,259883.0,262953.0,10.8,2.0,14.08,6.54,262953.0,3,3,5,3,2025-2026,0.0,0.0,0.0,0.5248269408577303,3
Ghaziabad,09-140-00739,598256757.5738646,Ghaziabad,2025_11,0.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.86,227356.0,412678.0,4345590.0,1278,56189.0,23.0,317340.0,117.0,UTTAR PRADESH,Ghaziabad,0.0,0.0,0.0,145.0,9.0,739.0,54.0,192591.00254077185,212.0,74.79288665965647,9.0,140.0,739.0,294522.3590353261,5890447.180706522,883567.0771059783,55164.03784731658,18554.908619225545,34730.0,329252.0,19.1,3.0,18.27,5.64,329252.0,5,3,5,1,2025-2026,0.0,0.0,0.0,0.5156320750336102,3
Debai,09-142-00749,687714932.3824618,Bulandshahr,2025_11,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.89,39380.0,59904.0,600804.0,801,20381.0,5.0,101195.0,74.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,749.0,68.0,171901.92317484584,189.0,67.73870287015187,9.0,142.0,749.0,7140.6414794921875,142812.82958984375,21421.92443847656,1337.4421491088867,449.8604132080078,76002.0,83143.0,11.1,2.0,15.68,8.33,83143.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.5031428934672267,3
Mahoba,09-169-00870,1515962218.8962724,Mahoba,2025_11,0.0,0.0,0.0,0.0,0.0,1106.0,1.58,0.0,0.0,0.0,0.0,0.87,45290.0,47211.0,532181.0,631,49152.0,13.0,228653.0,67.0,UTTAR PRADESH,Mahoba,0.0,0.0,0.0,165.0,9.0,870.0,230.0,347243.7437529829,175.0,70.07364249410008,9.0,169.0,870.0,13922.592561141306,278451.8512228261,41767.77768342392,2607.7015867017667,877.1233313519023,70036.0,83959.0,11.6,2.0,25.87,9.7,83959.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.5031428934672267,3
Basti,09-185-00939,1080521224.7044394,Basti,2025_11,0.0,0.0,0.0,0.02,0.01,781.0,7.63,0.0,0.0,0.0,0.0,0.95,81197.0,106627.0,1104043.0,1466,23214.0,4.0,331740.0,120.0,UTTAR PRADESH,Basti,0.0,0.0,0.0,131.0,9.0,939.0,311.0,219502.8523701472,85.0,70.26824119178522,9.0,185.0,939.0,15084.937876825748,301698.75753651495,45254.81363047725,2825.408864329462,950.351086240022,197920.0,213005.0,11.6,2.0,13.72,5.69,213005.0,2,3,5,3,2025-2026,0.0,0.0,0.0,0.5005492750773171,3
Chandpur,09-134-00716,1057979089.2153604,Bijnor,2025_11,0.0,0.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,0.0,0.9,51327.0,86995.0,875549.0,1029,23397.0,3.0,172705.0,183.0,UTTAR PRADESH,Bijnor,0.0,0.0,0.0,132.0,9.0,716.0,23.0,205781.60710704373,223.0,62.85160675834787,9.0,134.0,716.0,15317.969930897589,306359.3986179518,45953.90979269277,2869.0557680571183,965.032105646548,143344.0,158662.0,11.4,3.0,25.42,6.42,158662.0,2,3,5,3,2025-2026,0.0,0.0,0.0,0.5005492750773171,3
Pilibhit,09-151-00790,1392456502.830802,Pilibhit,2025_11,0.0,0.0,0.0,0.0,0.0,986.0,0.0,0.0,0.0,0.0,0.0,0.88,56066.0,90948.0,984334.0,954,62219.0,23.0,190639.0,92.0,UTTAR PRADESH,Pilibhit,0.0,0.0,0.0,173.0,9.0,790.0,128.0,303147.6150364786,189.0,71.18387782390406,9.0,151.0,790.0,36561.348930027176,731226.9786005435,109684.04679008151,6847.94065459409,2303.3649825917123,90771.0,127332.0,12.5,3.0,25.13,6.14,127332.0,2,3,5,3,2025-2026,0.0,0.0,0.0,0.5005492750773171,3
Sambhal,09-754-00721,1158141565.148043,Sambhal,2025_11,0.0,0.0,0.0,0.0,0.0,821.0,0.0,0.0,0.0,0.0,0.0,0.88,69058.0,154299.0,1391628.0,1090,13771.0,5.0,116276.0,126.0,UTTAR PRADESH,Sambhal,0.0,0.0,0.0,659.0,9.0,721.0,33.0,234852.465973177,200.0,65.72674441253235,9.0,754.0,721.0,34422.754609481155,688455.092189623,103268.26382844348,6447.38193835582,2168.633540397313,163124.0,197547.0,11.6,2.0,18.06,5.06,197547.0,3,3,5,2,2025-2026,0.0,0.0,0.0,0.4976563391537459,3
Meerut,09-138-00734,1234734518.821442,Meerut,2025_11,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.0,0.0,0.88,150608.0,234040.0,2505961.0,1526,47107.0,13.0,324526.0,178.0,UTTAR PRADESH,Meerut,0.0,0.0,0.0,169.0,9.0,734.0,49.0,236585.30027391372,223.0,68.11901892104639,9.0,138.0,734.0,149569.09880264947,2991381.9760529893,448707.2964079484,28014.292205736245,9422.853224566918,127185.0,276754.0,16.1,3.0,27.14,4.77,276754.0,4,3,5,1,2025-2026,0.0,0.0,0.0,0.49525319304979987,3
Moradabad,09-135-00719,1011553458.2590028,Moradabad,2025_11,0.0,0.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134027.0,2388,90789.0,32.0,211118.0,139.0,UTTAR PRADESH,Moradabad,0.0,0.0,0.0,171.0,9.0,719.0,29.0,321562.99641972844,196.0,69.60851220332405,9.0,135.0,719.0,125652.74724545688,2513054.9449091377,376958.2417363706,23534.75955907407,7916.123076463783,166325.0,291978.0,13.8,3.0,18.01,6.02,291978.0,4,3,5,1,2025-2026,0.0,0.0,0.0,0.49525319304979987,3
Hasanpur,09-137-00731,1109975653.6075244,Amroha,2025_11,0.0,0.0,0.0,0.0,0.0,782.0,0.0,0.0,0.0,0.0,0.0,0.89,41048.0,79296.0,759102.0,951,6893.0,3.0,168734.0,126.0,UTTAR PRADESH,Amroha,0.0,0.0,0.0,154.0,9.0,731.0,42.0,196944.69764080513,198.0,61.22895497842697,9.0,137.0,731.0,9407.416633937672,188148.33267875345,28222.249901813015,1762.009135536526,592.6672479380733,113621.0,123028.0,11.0,2.0,16.45,8.16,123028.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.47840576885900077,3
Burhanpur,09-191-00964,548790607.9470104,Azamgarh,2025_11,0.0,0.0,0.0,0.02,0.01,395.0,2.8,0.0,0.0,0.0,0.0,1.01,42298.0,48245.0,531581.0,679,0.0,0.0,155153.0,74.0,UTTAR PRADESH,Azamgarh,0.0,0.0,0.0,123.0,9.0,964.0,343.0,158596.05161937655,82.0,66.63117876284852,9.0,191.0,964.0,901.57354603643,18031.4709207286,2704.72063810929,168.86472517262334,56.79913340029509,113116.0,114018.0,10.1,2.0,7.53,7.56,114018.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.47840576885900077,3
Amethi,09-706-00914,748564000.8943195,Amethi,2025_11,0.0,0.0,0.0,0.01,0.01,543.0,3.79,0.0,0.0,0.0,0.0,0.97,45315.0,51286.0,589361.0,559,29197.0,10.0,156897.0,70.0,UTTAR PRADESH,Amethi,0.0,0.0,0.0,640.0,9.0,914.0,186.0,177034.13306655688,100.0,73.82595966211429,9.0,706.0,914.0,992.2750987177312,19845.50197435462,2976.8252961531934,185.85312598983103,62.51333121921706,99247.0,100239.0,10.9,2.0,10.09,5.31,100239.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.47840576885900077,3
Madhuban,09-192-00972,586828898.0523095,Mau,2025_11,0.0,0.0,0.0,0.02,0.01,422.0,6.08,0.0,0.0,0.0,0.0,0.97,40232.0,48459.0,529288.0,649,0.0,0.0,86606.0,73.0,UTTAR PRADESH,Mau,0.0,0.0,0.0,168.0,9.0,972.0,353.0,163748.20782248484,68.0,69.90879423172211,9.0,192.0,972.0,3403.8225190535836,68076.45038107167,10211.467557160751,637.5359578187362,214.44081870037576,72190.0,75594.0,10.8,2.0,11.14,9.66,75594.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.47840576885900077,3
Bilaspur,09-136-00725,636355652.8795408,Rampur,2025_11,0.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.89,19297.0,40751.0,400007.0,436,28122.0,12.0,158277.0,36.0,UTTAR PRADESH,Rampur,0.0,0.0,0.0,176.0,9.0,725.0,36.0,197829.97433966145,194.0,71.79313095816786,9.0,136.0,725.0,4556.73732591712,91134.7465183424,13670.21197775136,853.4769011442766,287.07445153277854,49939.0,54496.0,11.2,2.0,14.34,5.69,54496.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.47840576885900077,3
Jaisinghpur,09-179-00916,651144227.6358731,Sultanpur,2025_11,0.0,0.0,0.0,0.02,0.01,475.0,3.61,0.0,0.0,0.0,0.0,0.97,39655.0,44806.0,537135.0,739,0.0,0.0,200750.0,59.0,UTTAR PRADESH,Sultanpur,0.0,0.0,0.0,185.0,9.0,916.0,189.0,190876.7263326107,94.0,67.18881679577639,9.0,179.0,916.0,105.4527879797894,2109.055759595788,316.35836393936825,19.75130718861455,6.643525642726733,102892.0,102997.0,10.4,2.0,12.1,12.88,102997.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.47840576885900077,3
Gautam Buddha Nagar,09-141-00743,678095884.0099571,Gautam Buddha Nagar,2025_11,0.0,0.0,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.84,29304.0,51998.0,541193.0,538,17439.0,4.0,202760.0,62.0,UTTAR PRADESH,Gautam Buddha Nagar,0.0,0.0,0.0,144.0,9.0,743.0,63.0,209380.17781095993,199.0,71.06079420378197,9.0,141.0,743.0,1310.2363785453467,26204.727570906936,3930.70913563604,245.40727370154343,82.54489184835684,5372.0,6682.0,13.0,2.0,3.72,2.61,6682.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.47840576885900077,3
Bilari,09-135-00720,724008960.5912561,Moradabad,2025_11,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.9,44082.0,98345.0,895564.0,929,34585.0,15.0,99022.0,89.0,UTTAR PRADESH,Moradabad,0.0,0.0,0.0,171.0,9.0,720.0,29.0,212674.84949804065,194.0,69.74855833178697,9.0,135.0,720.0,15198.807187287704,303976.1437457541,45596.42156186311,2846.7365861789867,957.5248527991254,142811.0,158010.0,10.7,2.0,24.96,6.48,158010.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4746245570259186,3
Chunar,09-199-01003,1272736212.8091724,Mirzapur,2025_11,0.0,0.0,0.0,0.01,0.0,935.0,3.07,0.0,0.0,0.0,0.0,0.89,67677.0,96010.0,962301.0,635,59202.0,24.0,201513.0,102.0,UTTAR PRADESH,Mirzapur,0.0,0.0,0.0,170.0,9.0,1003.0,399.0,243241.96668659677,111.0,66.43738352779523,9.0,199.0,1003.0,3373.962667713995,67479.2533542799,10121.888003141985,631.9432076628312,212.5596480659817,189563.0,192937.0,10.6,2.0,40.94,7.97,192937.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4746245570259186,3
Hapur,09-705-00740,847747013.8293185,Hapur,2025_11,0.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,0.87,78206.0,142791.0,1518413.0,812,54506.0,16.0,214730.0,134.0,UTTAR PRADESH,Hapur,0.0,0.0,0.0,661.0,9.0,740.0,59.0,199585.4895350124,212.0,68.78195841790023,9.0,705.0,740.0,57772.477602751365,1155449.552055027,173317.4328082541,10820.785054995333,3639.666088973336,67707.0,125479.0,15.3,3.0,19.0,3.69,125479.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4746245570259186,3
Bijnor,09-134-00713,1108365310.7299905,Bijnor,2025_11,0.0,0.0,0.0,0.0,0.0,776.0,0.01,0.0,0.0,0.0,0.0,0.9,45737.0,76520.0,783749.0,809,38680.0,10.0,211775.0,213.0,UTTAR PRADESH,Bijnor,0.0,0.0,0.0,132.0,9.0,713.0,22.0,206681.5133501595,233.0,66.33795354681392,9.0,134.0,713.0,29625.81326692001,592516.2653384001,88877.43980076002,5548.914824894117,1866.4262358159608,112169.0,141795.0,12.5,3.0,23.97,4.85,141795.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4746245570259186,3
Baheri,09-150-00784,1095963075.61368,Bareilly,2025_11,0.0,0.0,0.0,0.0,0.0,781.0,0.0,0.0,0.0,0.0,0.0,0.87,47081.0,90396.0,910864.0,657,29622.0,10.0,163430.0,73.0,UTTAR PRADESH,Bareilly,0.0,0.0,0.0,130.0,9.0,784.0,120.0,267898.78864663065,189.0,68.49645165550385,9.0,150.0,784.0,16932.982283882477,338659.64567764953,50798.94685164743,3171.5475817711877,1066.777883884596,116230.0,133163.0,11.7,2.0,25.78,5.32,133163.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4746245570259186,3
Dadri,09-141-00742,628343792.5460336,Gautam Buddha Nagar,2025_11,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.84,117539.0,211373.0,2175549.0,1084,26913.0,6.0,307337.0,106.0,UTTAR PRADESH,Gautam Buddha Nagar,0.0,0.0,0.0,144.0,9.0,742.0,62.0,167537.0461512224,206.0,73.70639320119967,9.0,141.0,742.0,61862.11128566577,1237242.2257133154,185586.3338569973,11586.7734438052,3897.3130109969434,35658.0,97520.0,16.8,3.0,19.87,4.04,97520.0,3,3,5,1,2025-2026,0.0,0.0,0.0,0.4732431031075852,3
Faizabad,09-177-00905,614492202.0906429,Ayodhya,2025_11,0.0,0.0,0.0,0.02,0.01,441.0,3.25,0.0,0.0,0.0,0.0,0.95,71881.0,83648.0,949162.0,309,56540.0,18.0,246833.0,69.0,UTTAR PRADESH,Ayodhya,0.0,0.0,0.0,140.0,9.0,905.0,275.0,180034.14134024037,96.0,67.70266757361438,9.0,177.0,905.0,36769.31024966032,735386.2049932065,110307.93074898096,6886.891809761379,2316.4665457286005,73735.0,110504.0,14.0,3.0,15.7,9.91,110504.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.45441558002000965,3
Khajni,09-188-00953,635405846.016035,Gorakhpur,2025_11,0.0,0.0,0.0,0.01,0.01,452.0,5.29,0.0,0.0,0.0,0.0,0.94,50233.0,57361.0,685153.0,654,0.0,0.0,113363.0,98.0,UTTAR PRADESH,Gorakhpur,0.0,0.0,0.0,148.0,9.0,953.0,325.0,204992.9502612235,78.0,65.71031014674494,9.0,188.0,953.0,3351.735415251359,67034.70830502718,10055.206245754078,627.7800432765795,211.1593311608356,138946.0,142298.0,11.9,2.0,15.62,7.31,142298.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.45441558002000965,3
Gola,09-188-00954,633916827.0809809,Gorakhpur,2025_11,0.0,0.0,0.0,0.02,0.01,461.0,4.78,0.0,0.0,0.0,0.0,0.94,46526.0,52773.0,622013.0,784,0.0,0.0,113639.0,104.0,UTTAR PRADESH,Gorakhpur,0.0,0.0,0.0,148.0,9.0,954.0,328.0,209833.49747123936,73.0,66.0770892127393,9.0,188.0,954.0,6305.292079759681,126105.84159519362,18915.87623927904,1180.981206538988,397.2334010248599,106075.0,112380.0,12.3,2.0,15.5,5.0,112380.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.45441558002000965,3
Baghpat,09-139-00736,530542043.04565567,Baghpat,2025_11,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.85,41403.0,51001.0,531355.0,328,11292.0,3.0,91011.0,126.0,UTTAR PRADESH,Baghpat,0.0,0.0,0.0,124.0,9.0,736.0,51.0,143524.46928835844,223.0,72.5459622559552,9.0,139.0,736.0,14019.990340523098,280399.806810462,42059.97102156929,2625.944190779976,883.2593914529551,74805.0,88825.0,12.6,2.0,21.55,6.48,88825.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.45441558002000965,3
Khurja,09-142-00751,690390711.8278683,Bulandshahr,2025_11,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.89,44593.0,68004.0,674548.0,523,35736.0,8.0,131917.0,56.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,751.0,70.0,177857.45026886562,196.0,67.49884248815492,9.0,142.0,751.0,13913.761517068617,278275.2303413723,41741.28455120584,2606.0475321469517,876.5669755753228,87840.0,101754.0,12.3,2.0,16.84,4.36,101754.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.45441558002000965,3
Ghanghata,09-186-00943,728622830.5323683,Sant Kabeer Nagar,2025_11,0.0,0.0,0.0,0.02,0.01,527.0,5.19,0.0,0.0,0.0,0.0,0.95,46046.0,62778.0,625608.0,798,0.0,0.0,155885.0,70.0,UTTAR PRADESH,Sant Kabeer Nagar,0.0,0.0,0.0,178.0,9.0,943.0,314.0,183870.26120853296,80.0,66.8962096081448,9.0,186.0,943.0,667.29712444803,13345.9424889606,2001.89137334409,124.984751409116,42.03971884022589,121935.0,122602.0,10.2,2.0,20.31,11.47,122602.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.45441558002000965,3
Dhanaura,09-137-00729,878357951.6032248,Amroha,2025_11,0.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.9,35591.0,67964.0,652748.0,633,41563.0,8.0,113524.0,77.0,UTTAR PRADESH,Amroha,0.0,0.0,0.0,154.0,9.0,729.0,39.0,196835.8859552268,211.0,61.14261227328448,9.0,137.0,729.0,12037.203767195992,240744.07534391983,36111.61130158798,2254.5682655958094,758.3438373333476,74246.0,86283.0,12.1,2.0,9.76,3.01,86283.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.45441558002000965,3
Amroha,09-137-00730,836095891.4814979,Amroha,2025_11,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.9,55557.0,107114.0,1015643.0,1267,26437.0,5.0,151385.0,46.0,UTTAR PRADESH,Amroha,0.0,0.0,0.0,154.0,9.0,730.0,41.0,202802.990589061,212.0,63.1197051731198,9.0,137.0,730.0,31668.88132509978,633377.6265019956,95006.64397529936,5931.581472191188,1995.1395234812865,70539.0,102208.0,13.7,2.0,17.68,3.33,102208.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.45208951080054527,3
Bhinga,09-181-00923,1709087530.3703852,Shravasti,2025_11,0.0,0.0,0.0,0.01,0.0,1225.0,3.52,0.0,0.0,0.0,0.0,0.87,59921.0,113293.0,954389.0,902,0.0,0.0,139560.0,133.0,UTTAR PRADESH,Shravasti,0.0,0.0,0.0,181.0,9.0,923.0,289.0,277491.21209364943,135.0,67.14680659584498,9.0,181.0,923.0,4298.675298276155,85973.5059655231,12896.025894828466,805.1418833671239,270.8165437913978,115883.0,120182.0,11.0,2.0,15.12,7.61,120182.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.45208951080054527,3
Modinagar,09-140-00738,592149740.4520664,Ghaziabad,2025_11,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.87,51551.0,94412.0,1001944.0,376,19772.0,5.0,155218.0,122.0,UTTAR PRADESH,Ghaziabad,0.0,0.0,0.0,145.0,9.0,738.0,57.0,148780.41284596163,218.0,74.44915687896906,9.0,140.0,738.0,46321.42578,926428.5156,138964.27734375,8676.003048828125,2918.24982421875,64851.0,111172.0,15.2,3.0,26.47,2.67,111172.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.45208951080054527,3
Mawana,09-138-00733,1389742727.2669618,Meerut,2025_11,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.88,45159.0,70616.0,752209.0,937,0.0,0.0,139085.0,142.0,UTTAR PRADESH,Meerut,0.0,0.0,0.0,169.0,9.0,733.0,45.0,222277.42090731364,222.0,63.77356645428952,9.0,138.0,733.0,23280.146484375004,465602.92968750006,69840.43945312501,4360.371436523438,1466.6492285156253,118707.0,141987.0,12.8,2.0,11.49,4.29,141987.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.45208951080054527,3
Dhampur,09-134-00715,1095932777.0558414,Bijnor,2025_11,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.9,15102.0,25444.0,832434.0,1589,34641.0,6.0,276695.0,190.0,UTTAR PRADESH,Bijnor,0.0,0.0,0.0,132.0,9.0,715.0,21.0,240373.5780330243,228.0,62.615106281639285,9.0,134.0,715.0,33880.75025475544,677615.0050951088,101642.25076426633,6345.864522715694,2134.487266049593,230423.0,264304.0,11.8,2.0,18.46,5.43,264304.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.45208951080054527,3
Bulandshahr,09-142-00746,763280248.3102148,Bulandshahr,2025_11,0.0,0.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.89,68159.0,103190.0,1036372.0,771,33452.0,9.0,147301.0,91.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,746.0,65.0,244280.69004475465,204.0,66.54748201728326,9.0,142.0,746.0,47182.655533500336,943653.1106700068,141547.966600501,8837.311381424614,2972.507298610521,113186.0,160369.0,13.7,3.0,21.63,4.32,160369.0,2,3,3,2,2025-2026,973939.58,0.0,973939.58,0.4481670084314163,3
Jansath,09-133-00711,975676130.9130728,Muzaffarnagar,2025_11,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,0.88,40032.0,61241.0,622458.0,438,0.0,0.0,111585.0,102.0,UTTAR PRADESH,Muzaffarnagar,0.0,0.0,0.0,172.0,9.0,711.0,16.0,202633.57228517692,238.0,65.9033199361339,9.0,133.0,711.0,9641.622115425442,192832.44230850885,28924.866346276325,1805.8758222191852,607.4221932718028,106292.0,115934.0,12.5,3.0,15.34,0.62,115934.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Khatauli,09-133-00710,576781900.9500151,Muzaffarnagar,2025_11,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.88,37422.0,57136.0,583056.0,288,17689.0,5.0,63731.0,62.0,UTTAR PRADESH,Muzaffarnagar,0.0,0.0,0.0,172.0,9.0,710.0,15.0,169544.74317437786,237.0,64.8353607371293,9.0,133.0,710.0,14966.136474609377,299322.72949218756,44898.40942382813,2803.157361694336,942.8665979003908,61027.0,75993.0,13.6,2.0,12.28,1.9,75993.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Thakurdwara,09-135-00717,728138088.4048432,Moradabad,2025_11,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.9,32987.0,73481.0,664229.0,892,0.0,0.0,97002.0,72.0,UTTAR PRADESH,Moradabad,0.0,0.0,0.0,171.0,9.0,717.0,26.0,225841.18367380888,214.0,63.98984151058718,9.0,135.0,717.0,3521.950736667799,70439.01473335599,10565.852210003395,659.6613729778787,221.88289641007137,104531.0,108053.0,10.8,2.0,12.66,4.35,108053.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Kanth,09-135-00718,87369328.53357174,Moradabad,2025_11,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.9,1589.0,3550.0,53550.0,35,0.0,0.0,5926.0,4.0,UTTAR PRADESH,Moradabad,0.0,0.0,0.0,171.0,9.0,718.0,25.0,111753.1334119466,204.0,63.01659870840011,9.0,135.0,718.0,5790.285379161006,115805.70758322012,17370.856137483017,1084.5204515168564,364.78797888714337,57307.0,63097.0,11.1,2.0,17.67,3.84,63097.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Budhana,09-133-00709,686842487.0243188,Muzaffarnagar,2025_11,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.88,43995.0,67172.0,683113.0,435,4158.0,2.0,108977.0,89.0,UTTAR PRADESH,Muzaffarnagar,0.0,0.0,0.0,172.0,9.0,709.0,11.0,148725.0842257034,235.0,66.1615051695119,9.0,133.0,709.0,21871.48649796196,437429.7299592392,65614.45949388588,4096.529421068275,1377.9036493716037,89668.0,111539.0,13.1,2.0,14.2,3.01,111539.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Suar,09-136-00723,534566905.86763066,Rampur,2025_11,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.89,20428.0,44318.0,431945.0,423,1999.0,2.0,83357.0,37.0,UTTAR PRADESH,Rampur,0.0,0.0,0.0,176.0,9.0,723.0,35.0,202641.83012129524,207.0,70.04660833405528,9.0,136.0,723.0,3285.837508491848,65716.75016983696,9857.512525475544,615.4373653405231,207.00776303498645,66061.0,69347.0,10.4,3.0,23.27,4.44,69347.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Kanth,09-137-00718,389681118.89096606,Amroha,2025_11,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.9,19908.0,39709.0,374229.0,272,25029.0,4.0,46611.0,31.0,UTTAR PRADESH,Amroha,0.0,0.0,0.0,154.0,9.0,718.0,25.0,164751.22473090058,209.0,64.25698622033728,9.0,137.0,718.0,5790.285379161006,115805.70758322012,17370.856137483017,1084.5204515168564,364.78797888714337,57307.0,63097.0,11.1,2.0,17.67,3.84,63097.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Siana,09-142-00747,886948761.1880664,Bulandshahr,2025_11,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0,0.0,0.0,0.0,0.89,47768.0,73057.0,725273.0,735,0.0,0.0,123547.0,122.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,747.0,66.0,220380.5016376357,206.0,62.379003558718864,9.0,142.0,747.0,12781.475219726562,255629.50439453125,38344.42565917969,2393.970308654785,805.2329388427735,90477.0,103258.0,12.5,2.0,11.86,4.24,103258.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
